BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
,CAO ADVANCED BUSINESS SOLUTION,2014Q4,OTHER SERVICES,27-Oct,CYBERMEDIA TECHNOLOGIES INC,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 39,102.21",FISCAL YEAR 2015,AP,Accounts payable,758151,CYBERMEDIA TECHNOLOGIES INC
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Jan,DAVID M GIBBONS,1/1/14,1/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0111866,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Feb,DAVID M GIBBONS,2/1/14,2/28/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0123107,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,31-Mar,DAVID M GIBBONS,3/1/14,3/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0135465,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-Apr,DAVID M GIBBONS,4/1/14,4/30/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0145728,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-May,DAVID M GIBBONS,5/1/14,5/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0157649,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,26-Jun,DAVID M GIBBONS,6/1/14,6/30/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0168187,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,30-Jul,DAVID M GIBBONS,7/1/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0179600,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,28-Aug,DAVID M GIBBONS,8/1/14,8/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0189235,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,25-Sep,DAVID M GIBBONS,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0199300,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,29-Oct,DAVID M GIBBONS,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2014,AP,Accounts payable,E0209755,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,25-Nov,DAVID M GIBBONS,11/1/14,11/30/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2015,AP,Accounts payable,E0219193,DAVID M GIBBONS
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,16-Dec,DAVID M GIBBONS,12/1/14,12/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,375.00",FISCAL YEAR 2015,AP,Accounts payable,E0226250,DAVID M GIBBONS
,CAO ADVANCED BUSINESS SOLUTION,2014Q2,OTHER SERVICES,24-Jun,DELOITTE CONSULTING LLP,4/6/14,5/3/14,CONSULTANT CONTRACT SERVICE,"$ 2,884.80",FISCAL YEAR 2014,AP,Accounts payable,737422,DELOITTE CONSULTING LLP
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Jan,DENNIS L KAPLAN,1/1/14,1/31/14,CONSULTANT CONTRACT SERVICE,"$ 6,050.00",FISCAL YEAR 2014,AP,Accounts payable,E0111868,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,25-Nov,DENNIS L KAPLAN,11/1/14,11/30/14,CONSULTANT CONTRACT SERVICE,"$ 6,900.00",FISCAL YEAR 2015,AP,Accounts payable,E0219196,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,16-Dec,DENNIS L KAPLAN,12/1/14,12/31/14,CONSULTANT CONTRACT SERVICE,"$ 6,900.00",FISCAL YEAR 2015,AP,Accounts payable,E0226253,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Feb,DENNIS L KAPLAN,2/1/14,2/28/14,CONSULTANT CONTRACT SERVICE,"$ 7,150.00",FISCAL YEAR 2014,AP,Accounts payable,E0123109,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-Apr,DENNIS L KAPLAN,4/1/14,4/30/14,CONSULTANT CONTRACT SERVICE,"$ 7,150.00",FISCAL YEAR 2014,AP,Accounts payable,E0145727,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-May,DENNIS L KAPLAN,5/1/14,5/31/14,CONSULTANT CONTRACT SERVICE,"$ 7,150.00",FISCAL YEAR 2014,AP,Accounts payable,E0157646,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,29-Oct,DENNIS L KAPLAN,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 7,475.00",FISCAL YEAR 2014,AP,Accounts payable,E0209752,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,31-Mar,DENNIS L KAPLAN,3/1/14,3/31/14,CONSULTANT CONTRACT SERVICE,"$ 7,700.00",FISCAL YEAR 2014,AP,Accounts payable,E0135468,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,26-Jun,DENNIS L KAPLAN,6/1/14,6/30/14,CONSULTANT CONTRACT SERVICE,"$ 7,700.00",FISCAL YEAR 2014,AP,Accounts payable,E0168190,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,25-Sep,DENNIS L KAPLAN,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 8,050.00",FISCAL YEAR 2014,AP,Accounts payable,E0199303,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,28-Aug,DENNIS L KAPLAN,8/1/14,8/31/14,CONSULTANT CONTRACT SERVICE,"$ 8,250.00",FISCAL YEAR 2014,AP,Accounts payable,E0189232,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,30-Jul,DENNIS L KAPLAN,7/1/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 9,350.00",FISCAL YEAR 2014,AP,Accounts payable,E0179608,DENNIS L KAPLAN
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,31-Mar,DONALD MCKINNON,3/1/14,3/31/14,CONSULTANT CONTRACT SERVICE,"$ 8,662.50",FISCAL YEAR 2014,AP,Accounts payable,E0135460,DONALD MCKINNON
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Feb,DONALD MCKINNON,2/1/14,2/28/14,CONSULTANT CONTRACT SERVICE,"$ 8,925.00",FISCAL YEAR 2014,AP,Accounts payable,E0123102,DONALD MCKINNON
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Jan,DONALD MCKINNON,1/1/14,1/31/14,CONSULTANT CONTRACT SERVICE,"$ 9,450.00",FISCAL YEAR 2014,AP,Accounts payable,E0111863,DONALD MCKINNON
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-Apr,DONALD MCKINNON,4/1/14,4/30/14,CONSULTANT CONTRACT SERVICE,"$ 9,712.50",FISCAL YEAR 2014,AP,Accounts payable,E0145726,DONALD MCKINNON
,CAO ADVANCED BUSINESS SOLUTION,2014Q4,OTHER SERVICES,2-Oct,E-VOLVE TECHNOLOGY SYSTEMS INC,8/1/14,8/31/14,CONSULTANT CONTRACT SERVICE,"$ 26,160.00",FISCAL YEAR 2015,AP,Accounts payable,753311,E-VOLVE TECHNOLOGY SYSTEMS INC
,CAO ADVANCED BUSINESS SOLUTION,2014Q3,OTHER SERVICES,14-Jul,E-VOLVE TECHNOLOGY SYSTEMS INC,6/2/14,6/30/14,CONSULTANT CONTRACT SERVICE,"$ 27,468.00",FISCAL YEAR 2014,AP,Accounts payable,738291,E-VOLVE TECHNOLOGY SYSTEMS INC
,CAO ADVANCED BUSINESS SOLUTION,2014Q4,OTHER SERVICES,10-Nov,E-VOLVE TECHNOLOGY SYSTEMS INC,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 27,795.00",FISCAL YEAR 2015,AP,Accounts payable,758673,E-VOLVE TECHNOLOGY SYSTEMS INC
,CAO ADVANCED BUSINESS SOLUTION,2014Q4,OTHER SERVICES,27-Oct,E-VOLVE TECHNOLOGY SYSTEMS INC,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 29,103.00",FISCAL YEAR 2015,AP,Accounts payable,758177,E-VOLVE TECHNOLOGY SYSTEMS INC
,CAO ADVANCED BUSINESS SOLUTION,2014Q3,OTHER SERVICES,19-Aug,E-VOLVE TECHNOLOGY SYSTEMS INC,7/1/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 30,084.00",FISCAL YEAR 2014,AP,Accounts payable,747528,E-VOLVE TECHNOLOGY SYSTEMS INC
B001282,HON. ANDY BARR,2014Q2,OTHER SERVICES,2-Apr,FRANKING GRID LLC,2/1/14,8/6/14,CONSULTANT CONTRACT SERVICE,"$ 25,000.00",2014,AP,Accounts payable,E0136103,FRANKING GRID LLC
,JOINT COMMMITTEE ON TAXATION,2014Q4,OTHER SERVICES,8-Dec,GEORGE GOMES,11/15/14,11/28/14,CONSULTANT CONTRACT SERVICE,"$ 1,150.00",FISCAL YEAR 2015,AP,Accounts payable,E0221564,GEORGE GOMES
,JOINT COMMMITTEE ON TAXATION,2014Q4,OTHER SERVICES,22-Oct,GEORGE GOMES,10/6/14,10/17/14,CONSULTANT CONTRACT SERVICE,"$ 1,337.50",FISCAL YEAR 2015,AP,Accounts payable,E0208016,GEORGE GOMES
,JOINT COMMMITTEE ON TAXATION,2014Q4,OTHER SERVICES,10-Oct,GEORGE GOMES,9/22/14,10/3/14,CONSULTANT CONTRACT SERVICE,"$ 1,375.00",FISCAL YEAR 2014,AP,Accounts payable,753567,GEORGE GOMES
,JOINT COMMMITTEE ON TAXATION,2014Q4,OTHER SERVICES,20-Nov,GEORGE GOMES,11/1/14,11/14/14,CONSULTANT CONTRACT SERVICE,"$ 1,375.00",FISCAL YEAR 2015,AP,Accounts payable,762981,GEORGE GOMES
,JOINT COMMMITTEE ON TAXATION,2014Q4,OTHER SERVICES,6-Nov,GEORGE GOMES,10/18/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 1,500.00",FISCAL YEAR 2015,AP,Accounts payable,758493,GEORGE GOMES
,JOINT COMMMITTEE ON TAXATION,2014Q4,OTHER SERVICES,19-Dec,GEORGE GOMES,11/29/14,12/12/14,CONSULTANT CONTRACT SERVICE,"$ 1,650.00",FISCAL YEAR 2015,AP,Accounts payable,767968,GEORGE GOMES
K000220,HON. JACK KINGSTON,2014Q2,OTHER SERVICES,9-Jun,HANCOCK ASKEW & CO,5/22/14,5/22/14,CONSULTANT CONTRACT SERVICE,"$ 5,350.00",2014,AP,Accounts payable,E0160945,HANCOCK ASKEW & CO
,REPUBLICAN CONFERENCE,2014Q1,OTHER SERVICES,20-Feb,HARBINGER OUTREACH,2/6/14,2/6/14,CONSULTANT CONTRACT SERVICE,"$ 6,000.00",2014,AP,Accounts payable,715728,HARBINGER OUTREACH
,REPUBLICAN CONFERENCE,2014Q1,OTHER SERVICES,12-Feb,HARBINGER OUTREACH,2/6/14,2/6/14,CONSULTANT CONTRACT SERVICE,"$ 6,000.00",2014,AP,Accounts payable,E0117441,HARBINGER OUTREACH
L000579,HON. ALAN S. LOWENTHAL,2014Q1,OTHER SERVICES,26-Feb,HOLYOAKS CONSULTING INC,9/5/13,1/16/14,CONSULTANT CONTRACT SERVICE,"$ 3,500.00",2014,AP,Accounts payable,E0121380,HOLYOAKS CONSULTING INC
G000564,HON. CHRISTOPHER P. GIBSON,2014Q2,OTHER SERVICES,16-Jun,HOUSECALL,6/28/14,9/3/14,CONSULTANT CONTRACT SERVICE,"$ 1,062.50",2014,AP,Accounts payable,E0163470,HOUSECALL
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,OTHER SERVICES,15-Apr,IB5K,2/6/14,2/6/14,CONSULTANT CONTRACT SERVICE,"$ 2,280.00",FISCAL YEAR 2013,AP,Accounts payable,715683,IB5K
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,OTHER SERVICES,15-Jan,IB5K,1/13/14,1/13/14,CONSULTANT CONTRACT SERVICE,"$ 7,638.00",FISCAL YEAR 2013,AP,Accounts payable,706369,IB5K
,JOINT COMMMITTEE ON TAXATION,2014Q2,OTHER SERVICES,12-May,JAKE MORTENSON,4/1/14,4/30/14,CONSULTANT CONTRACT SERVICE,$ 838.50,FISCAL YEAR 2014,AP,Accounts payable,727608,JAKE MORTENSON
,JOINT COMMMITTEE ON TAXATION,2014Q2,OTHER SERVICES,30-May,JAKE MORTENSON,5/1/14,5/28/14,CONSULTANT CONTRACT SERVICE,$ 860.00,FISCAL YEAR 2014,AP,Accounts payable,E0158132,JAKE MORTENSON
,JOINT COMMMITTEE ON TAXATION,2014Q2,OTHER SERVICES,9-Apr,JAKE MORTENSON,3/7/14,3/31/14,CONSULTANT CONTRACT SERVICE,"$ 1,032.00",FISCAL YEAR 2014,AP,Accounts payable,E0137924,JAKE MORTENSON
,JOINT COMMMITTEE ON TAXATION,2014Q1,OTHER SERVICES,20-Mar,JAKE MORTENSON,1/9/14,2/20/14,CONSULTANT CONTRACT SERVICE,"$ 1,548.00",FISCAL YEAR 2014,AP,Accounts payable,E0129968,JAKE MORTENSON
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,31-Mar,JENNIFER R WHEELOCK,3/1/14,3/31/14,CONSULTANT CONTRACT SERVICE,"$ 5,500.00",FISCAL YEAR 2014,AP,Accounts payable,E0135470,JENNIFER R WHEELOCK
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Jan,JENNIFER R WHEELOCK,1/1/14,1/31/14,CONSULTANT CONTRACT SERVICE,"$ 6,250.00",FISCAL YEAR 2014,AP,Accounts payable,E0111865,JENNIFER R WHEELOCK
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Feb,JENNIFER R WHEELOCK,2/1/14,2/28/14,CONSULTANT CONTRACT SERVICE,"$ 6,750.00",FISCAL YEAR 2014,AP,Accounts payable,E0123110,JENNIFER R WHEELOCK
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-Apr,JENNIFER R WHEELOCK,4/1/14,4/30/14,CONSULTANT CONTRACT SERVICE,"$ 7,500.00",FISCAL YEAR 2014,AP,Accounts payable,E0145738,JENNIFER R WHEELOCK
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Jan,JOHN D TREZISE,1/1/14,1/31/14,CONSULTANT CONTRACT SERVICE,"$ 1,725.00",FISCAL YEAR 2014,AP,Accounts payable,E0111859,JOHN D TREZISE
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Feb,JOHN D TREZISE,2/1/14,2/28/14,CONSULTANT CONTRACT SERVICE,"$ 2,300.00",FISCAL YEAR 2014,AP,Accounts payable,E0123103,JOHN D TREZISE
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,25-Nov,JOHN K NEEDHAM,11/1/14,11/30/14,CONSULTANT CONTRACT SERVICE,"$ 3,300.00",FISCAL YEAR 2015,AP,Accounts payable,E0219199,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Jan,JOHN K NEEDHAM,1/1/14,1/31/14,CONSULTANT CONTRACT SERVICE,"$ 7,087.50",FISCAL YEAR 2014,AP,Accounts payable,E0111862,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,31-Mar,JOHN K NEEDHAM,3/1/14,3/31/14,CONSULTANT CONTRACT SERVICE,"$ 7,450.00",FISCAL YEAR 2014,AP,Accounts payable,E0135464,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,28-Aug,JOHN K NEEDHAM,8/1/14,8/31/14,CONSULTANT CONTRACT SERVICE,"$ 8,250.00",FISCAL YEAR 2014,AP,Accounts payable,E0189234,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,29-Oct,JOHN K NEEDHAM,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 9,075.00",FISCAL YEAR 2014,AP,Accounts payable,E0209750,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q1,OTHER SERVICES,28-Feb,JOHN K NEEDHAM,2/1/14,2/28/14,CONSULTANT CONTRACT SERVICE,"$ 9,187.50",FISCAL YEAR 2014,AP,Accounts payable,E0123106,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,16-Dec,JOHN K NEEDHAM,12/1/14,12/31/14,CONSULTANT CONTRACT SERVICE,"$ 9,350.00",FISCAL YEAR 2015,AP,Accounts payable,E0226284,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,30-Jul,JOHN K NEEDHAM,7/1/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 9,900.00",FISCAL YEAR 2014,AP,Accounts payable,E0179601,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-Apr,JOHN K NEEDHAM,4/1/14,4/30/14,CONSULTANT CONTRACT SERVICE,"$ 10,175.00",FISCAL YEAR 2014,AP,Accounts payable,E0145735,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,25-Sep,JOHN K NEEDHAM,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 10,175.00",FISCAL YEAR 2014,AP,Accounts payable,E0199305,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,29-May,JOHN K NEEDHAM,5/1/14,5/31/14,CONSULTANT CONTRACT SERVICE,"$ 10,725.00",FISCAL YEAR 2014,AP,Accounts payable,E0157651,JOHN K NEEDHAM
,COMMITTEE ON APPROPRIATIONS,2014Q2,OTHER SERVICES,26-Jun,JOHN K NEEDHAM,6/1/14,6/30/14,CONSULTANT CONTRACT SERVICE,"$ 11,000.00",FISCAL YEAR 2014,AP,Accounts payable,E0168191,JOHN K NEEDHAM
,HOUSE ADMINISTRATION,2015Q1,OTHER SERVICES,29-Jan,JONES DAY,12/1/14,12/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,000.00",2014,AP,Accounts payable,E0240991,JONES DAY
,HOUSE ADMINISTRATION,2014Q4,OTHER SERVICES,13-Nov,JONES DAY,8/1/14,8/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,000.00",2014,AP,Accounts payable,E0213644,JONES DAY
,HOUSE ADMINISTRATION,2014Q4,OTHER SERVICES,13-Nov,JONES DAY,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 14,000.00",2014,AP,Accounts payable,E0213645,JONES DAY
,HOUSE ADMINISTRATION,2014Q4,OTHER SERVICES,9-Dec,JONES DAY,11/1/14,11/30/14,CONSULTANT CONTRACT SERVICE,"$ 14,000.00",2014,AP,Accounts payable,E0222683,JONES DAY
,HOUSE ADMINISTRATION,2014Q4,OTHER SERVICES,13-Nov,JONES DAY,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 14,017.00",2014,AP,Accounts payable,E0213646,JONES DAY
,HOUSE ADMINISTRATION,2014Q4,OTHER SERVICES,14-Nov,JONES DAY,6/24/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 17,266.69",2014,AP,Accounts payable,E0213828,JONES DAY
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,30-Jul,JULIE A DUNNE,7/1/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 4,462.50",FISCAL YEAR 2014,AP,Accounts payable,E0179610,JULIE A DUNNE
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,25-Nov,JULIE A DUNNE,11/1/14,11/30/14,CONSULTANT CONTRACT SERVICE,"$ 6,037.50",FISCAL YEAR 2015,AP,Accounts payable,E0219198,JULIE A DUNNE
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,16-Dec,JULIE A DUNNE,12/1/14,12/31/14,CONSULTANT CONTRACT SERVICE,"$ 7,350.00",FISCAL YEAR 2015,AP,Accounts payable,E0226251,JULIE A DUNNE
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,28-Aug,JULIE A DUNNE,8/1/14,8/31/14,CONSULTANT CONTRACT SERVICE,"$ 8,137.50",FISCAL YEAR 2014,AP,Accounts payable,E0189231,JULIE A DUNNE
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,29-Oct,JULIE A DUNNE,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 8,400.00",FISCAL YEAR 2014,AP,Accounts payable,E0209751,JULIE A DUNNE
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,25-Sep,JULIE A DUNNE,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 10,237.50",FISCAL YEAR 2014,AP,Accounts payable,E0199304,JULIE A DUNNE
M000725,HON. GEORGE MILLER,2014Q3,OTHER SERVICES,8-Jul,"LAURO, GRETEL",6/2/14,6/26/14,CONSULTANT CONTRACT SERVICE,"$ 4,500.00",2014,AP,Accounts payable,E0170854,"LAURO, GRETEL"
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,29-Oct,LESTER C FARRINGTON,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 4,600.00",FISCAL YEAR 2014,AP,Accounts payable,E0209746,LESTER C FARRINGTON
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,30-Jul,LESTER C FARRINGTON,7/1/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 10,925.00",FISCAL YEAR 2014,AP,Accounts payable,E0179613,LESTER C FARRINGTON
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,28-Aug,LESTER C FARRINGTON,8/1/14,8/31/14,CONSULTANT CONTRACT SERVICE,"$ 11,500.00",FISCAL YEAR 2014,AP,Accounts payable,E0189223,LESTER C FARRINGTON
,COMMITTEE ON APPROPRIATIONS,2014Q3,OTHER SERVICES,25-Sep,LESTER C FARRINGTON,9/1/14,9/30/14,CONSULTANT CONTRACT SERVICE,"$ 11,500.00",FISCAL YEAR 2014,AP,Accounts payable,E0199299,LESTER C FARRINGTON
,CLERK OF THE HOUSE,2014Q3,OTHER SERVICES,25-Aug,LITTLER MENDELSON PC,6/28/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 16,960.00",FISCAL YEAR 2014,AP,Accounts payable,747740,LITTLER MENDELSON PC
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,25-Nov,MICHAEL FARNHAM,11/1/14,11/30/14,CONSULTANT CONTRACT SERVICE,"$ 7,612.50",FISCAL YEAR 2015,AP,Accounts payable,E0219197,MICHAEL FARNHAM
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,16-Dec,MICHAEL FARNHAM,12/1/14,12/31/14,CONSULTANT CONTRACT SERVICE,"$ 7,875.00",FISCAL YEAR 2015,AP,Accounts payable,E0226285,MICHAEL FARNHAM
,COMMITTEE ON APPROPRIATIONS,2014Q4,OTHER SERVICES,29-Oct,MICHAEL FARNHAM,10/1/14,10/31/14,CONSULTANT CONTRACT SERVICE,"$ 9,975.00",FISCAL YEAR 2014,AP,Accounts payable,E0209747,MICHAEL FARNHAM
,OFFICE OF INSPECTOR GENERAL,2014Q4,OTHER SERVICES,8-Dec,MINDPOINT GROUP LLC,10/31/14,10/31/14,CONSULTANT CONTRACT SERVICE,$ 121.47,FISCAL YEAR 2014,AP,Accounts payable,763575,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q2,OTHER SERVICES,9-Jun,MINDPOINT GROUP LLC,5/31/14,5/31/14,CONSULTANT CONTRACT SERVICE,"$ 2,490.14",FISCAL YEAR 2014,AP,Accounts payable,732966,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q2,OTHER SERVICES,25-Jun,MINDPOINT GROUP LLC,5/1/14,5/31/14,CONSULTANT CONTRACT SERVICE,"$ 3,036.76",FISCAL YEAR 2014,AP,Accounts payable,737509,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q1,OTHER SERVICES,24-Mar,MINDPOINT GROUP LLC,2/21/14,2/21/14,CONSULTANT CONTRACT SERVICE,"$ 5,873.09",FISCAL YEAR 2014,AP,Accounts payable,721662,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q4,OTHER SERVICES,23-Oct,MINDPOINT GROUP LLC,9/3/14,9/26/14,CONSULTANT CONTRACT SERVICE,"$ 15,244.49",FISCAL YEAR 2014,AP,Accounts payable,757999,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q3,OTHER SERVICES,22-Sep,MINDPOINT GROUP LLC,8/1/14,8/26/14,CONSULTANT CONTRACT SERVICE,"$ 16,702.13",FISCAL YEAR 2014,AP,Accounts payable,752803,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q3,OTHER SERVICES,24-Jul,MINDPOINT GROUP LLC,6/1/14,6/30/14,CONSULTANT CONTRACT SERVICE,"$ 19,556.68",FISCAL YEAR 2014,AP,Accounts payable,742647,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q3,OTHER SERVICES,28-Aug,MINDPOINT GROUP LLC,7/1/14,7/31/14,CONSULTANT CONTRACT SERVICE,"$ 19,921.08",FISCAL YEAR 2014,AP,Accounts payable,747936,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q2,OTHER SERVICES,21-Apr,MINDPOINT GROUP LLC,3/5/14,3/31/14,CONSULTANT CONTRACT SERVICE,"$ 22,746.99",FISCAL YEAR 2014,AP,Accounts payable,726824,MINDPOINT GROUP LLC
,OFFICE OF INSPECTOR GENERAL,2014Q2,OTHER SERVICES,27-May,MINDPOINT GROUP LLC,4/1/14,4/30/14,CONSULTANT CONTRACT SERVICE,"$ 25,558.29",FISCAL YEAR 2014,AP,Accounts payable,732383,MINDPOINT GROUP LLC
