BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
C001063,HON. HENRY CUELLAR,2014Q4,EQUIPMENT,14-Oct,HOUSECALL,10/9/14,10/9/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.00,2014,AP,Accounts payable,753806,HOUSECALL
W000806,HON. DANIEL WEBSTER,2014Q3,EQUIPMENT,12-Aug,VERIZON WIRELESS,8/8/14,8/8/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2012,AP,Accounts payable,743319,VERIZON WIRELESS
B001243,HON. MARSHA BLACKBURN,2015Q1,EQUIPMENT,4-Mar,VERIZON WIRELESS,1/20/15,1/20/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,779070,VERIZON WIRELESS
H001065,HON. GEORGE HOLDING,2015Q1,EQUIPMENT,2-Jan,VERIZON WIRELESS,12/30/14,12/30/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,768398,VERIZON WIRELESS
P000096,"HON. BILL PASCRELL, JR.",2015Q1,EQUIPMENT,2-Mar,VERIZON WIRELESS,2/9/15,2/9/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,778747,VERIZON WIRELESS
S001183,HON. DAVID SCHWEIKERT,2014Q1,EQUIPMENT,6-Mar,VERIZON WIRELESS,1/22/14,1/22/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,716592,VERIZON WIRELESS
G000553,HON. AL GREEN,2014Q2,EQUIPMENT,27-Jun,VERIZON WIRELESS,4/14/14,4/14/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,737616,VERIZON WIRELESS
H001047,HON. JAMES A. HIMES,2014Q3,EQUIPMENT,14-Aug,VERIZON WIRELESS,8/8/14,8/8/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,743322,VERIZON WIRELESS
H001065,HON. GEORGE HOLDING,2014Q3,EQUIPMENT,12-Aug,VERIZON WIRELESS,8/8/14,8/8/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,743323,VERIZON WIRELESS
H001065,HON. GEORGE HOLDING,2014Q3,EQUIPMENT,17-Sep,VERIZON WIRELESS,8/27/14,8/27/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,752680,VERIZON WIRELESS
R000597,HON. TOM RICE,2014Q3,EQUIPMENT,5-Aug,VERIZON WIRELESS,7/28/14,7/28/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,743047,VERIZON WIRELESS
R000576,HON. C. A. DUTCH RUPPERSBERGER,2014Q3,EQUIPMENT,17-Sep,VERIZON WIRELESS,8/27/14,8/27/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$529.99,2014,AP,Accounts payable,752681,VERIZON WIRELESS
S001195,HON. JASON T. SMITH,2014Q2,EQUIPMENT,12-Jun,GEORGE W ALLEN COMPANY INC,5/19/14,5/19/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$539.00,2014,AP,Accounts payable,733141,GEORGE W ALLEN COMPANY INC
R000592,HON. TODD ROKITA,2014Q1,EQUIPMENT,4-Feb,"ZAGAR, ZACHERY",1/10/14,1/10/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$539.31,2014,AP,Accounts payable,E0112904,"ZAGAR, ZACHERY"
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,26-Nov,KNOWLEDGE INFORMATION SOLUTION INC,9/10/14,9/10/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$548.92,FISCAL YEAR 2014,AP,Accounts payable,763234,KNOWLEDGE INFORMATION SOLUTION INC
K000381,HON. DEREK KILMER,2015Q1,EQUIPMENT,23-Jan,HOUSECALL,1/16/15,1/16/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$548.95,2014,AP,Accounts payable,772653,HOUSECALL
G000551,HON. RAUL M. GRIJALVA,2014Q3,EQUIPMENT,15-Jul,HOUSECALL,6/25/14,6/25/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$549.00,2013,AP,Accounts payable,738359,HOUSECALL
H001060,HON. ROBERT HURT,2015Q1,EQUIPMENT,26-Feb,B & H PHOTO & ELECTRONICS CORP,2/12/15,2/12/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$549.00,2014,AP,Accounts payable,778678,B & H PHOTO & ELECTRONICS CORP
K000375,HON. WILLIAM R. KEATING,2014Q3,EQUIPMENT,4-Sep,HOUSECALL,8/29/14,8/29/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$549.00,2014,AP,Accounts payable,748149,HOUSECALL
N000186,HON. ALAN NUNNELEE,2014Q4,EQUIPMENT,4-Dec,"PARKS, ELIZABETH C",11/17/14,11/17/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$549.99,2014,AP,Accounts payable,E0221592,"PARKS, ELIZABETH C"
M001179,HON. TOM MARINO,2014Q2,EQUIPMENT,28-Apr,MORE DIRECT INC,3/6/14,3/6/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$550.98,2014,AP,Accounts payable,727101,MORE DIRECT INC
K000188,HON. RON KIND,2015Q1,EQUIPMENT,10-Feb,CDW GOVERNMENT INC. C/O ISM IN,11/17/14,11/17/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$552.60,2014,AP,Accounts payable,773969,CDW GOVERNMENT INC. C/O ISM IN
,CLERK OF THE HOUSE,2014Q2,EQUIPMENT,12-Jun,KNOWLEDGE INFORMATION SOLUTION INC,6/3/14,6/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$552.86,FISCAL YEAR 2014,AP,Accounts payable,733097,KNOWLEDGE INFORMATION SOLUTION INC
W000815,HON. BRAD R. WENSTRUP,2015Q1,EQUIPMENT,15-Jan,MORE DIRECT INC,10/15/14,10/15/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$553.63,2014,AP,Accounts payable,769000,MORE DIRECT INC
,COMMITTEE ON JUDICIARY,2014Q3,EQUIPMENT,26-Sep,MORE DIRECT INC,8/8/14,8/22/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$553.63,2014,AP,Accounts payable,753019,MORE DIRECT INC
H001034,HON. MICHAEL M. HONDA,2014Q2,EQUIPMENT,8-Apr,"LUCAS, ROBERT R",1/13/14,1/13/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$559.42,2014,AP,Accounts payable,E0138629,"LUCAS, ROBERT R"
R000053,HON. CHARLES B. RANGEL,2015Q1,EQUIPMENT,28-Jan,VERIZON WIRELESS,1/20/15,1/20/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$559.98,2014,AP,Accounts payable,772794,VERIZON WIRELESS
G000535,HON. LUIS V. GUTIERREZ,2014Q3,EQUIPMENT,15-Aug,VERIZON WIRELESS,7/28/14,7/28/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$559.98,2014,AP,Accounts payable,745108,VERIZON WIRELESS
G000565,HON. PAUL A. GOSAR,2015Q1,EQUIPMENT,18-Mar,IMPACTOFFICE,1/9/15,1/9/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$562.00,2014,AP,Accounts payable,783769,IMPACTOFFICE
O000168,HON. PETE OLSON,2014Q3,EQUIPMENT,4-Aug,MORE DIRECT INC,6/13/14,6/13/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$566.01,2014,AP,Accounts payable,743001,MORE DIRECT INC
,MEMBER BRIEFING CENTER,2014Q1,EQUIPMENT,21-Mar,SPL INTEGRATED SOLUTIONS,2/26/14,2/26/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$567.63,FISCAL YEAR 2012,AP,Accounts payable,719018,SPL INTEGRATED SOLUTIONS
H001034,HON. MICHAEL M. HONDA,2014Q4,EQUIPMENT,11-Dec,"LUCAS, ROBERT R",12/3/14,12/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$567.98,2014,AP,Accounts payable,E0224076,"LUCAS, ROBERT R"
S000522,HON. CHRISTOPHER H. SMITH,2014Q3,EQUIPMENT,16-Sep,CDW GOVERNMENT INC. C/O ISM IN,4/3/14,4/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$569.05,2013,AP,Accounts payable,748688,CDW GOVERNMENT INC. C/O ISM IN
H001059,HON. RANDY HULTGREN,2014Q2,EQUIPMENT,2-Jun,"DISBROW, KATRINA E",5/22/14,5/22/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$569.73,2014,AP,Accounts payable,E0158248,"DISBROW, KATRINA E"
P000594,HON. ERIK PAULSEN,2014Q4,EQUIPMENT,17-Dec,VERIZON WIRELESS,12/11/14,12/11/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$569.96,2014,AP,Accounts payable,767994,VERIZON WIRELESS
,HOUSE ADMINISTRATION,2014Q2,EQUIPMENT,9-Apr,"FLAHERTY JR,EDWARD",4/2/14,4/2/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$569.99,2014,AP,Accounts payable,E0137922,"FLAHERTY JR,EDWARD"
V000129,HON. DAVID G. VALADAO,2015Q1,EQUIPMENT,18-Feb,CDW GOVERNMENT INC. C/O ISM IN,12/3/14,12/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$573.20,2014,AP,Accounts payable,775765,CDW GOVERNMENT INC. C/O ISM IN
,SUPPLIES AND MATERIALS,2014Q2,EQUIPMENT,9-May,VERIZON WIRELESS,4/3/14,4/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$579.99,FISCAL YEAR 2014,AP,Accounts payable,727745,VERIZON WIRELESS
J000296,HON. DAVID W. JOLLY,2014Q3,EQUIPMENT,2-Jul,GEORGE W ALLEN COMPANY INC,6/16/14,6/16/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$582.00,2014,AP,Accounts payable,737790,GEORGE W ALLEN COMPANY INC
S000344,HON. BRAD SHERMAN,2014Q3,EQUIPMENT,9-Jul,DELL MARKETING LP,4/9/14,4/9/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$586.73,2013,AP,Accounts payable,738071,DELL MARKETING LP
W000795,HON. JOE WILSON,2014Q3,EQUIPMENT,12-Sep,HOUSECALL,9/11/14,9/11/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$588.00,2014,AP,Accounts payable,748548,HOUSECALL
,HOUSE ADMINISTRATION,2014Q1,EQUIPMENT,6-Feb,"FLAHERTY JR,EDWARD",1/8/14,1/8/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$589.00,2014,AP,Accounts payable,E0115540,"FLAHERTY JR,EDWARD"
W000215,HON. HENRY A. WAXMAN,2014Q3,EQUIPMENT,27-Aug,MORE DIRECT INC,6/23/14,7/1/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$594.00,2014,AP,Accounts payable,747870,MORE DIRECT INC
F000450,HON. VIRGINIA FOXX,2015Q1,EQUIPMENT,18-Feb,CDW GOVERNMENT INC. C/O ISM IN,12/18/14,12/18/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$595.20,2014,AP,Accounts payable,775761,CDW GOVERNMENT INC. C/O ISM IN
L000562,HON. STEPHEN F. LYNCH,2015Q1,EQUIPMENT,12-Mar,HOUSECALL,1/16/15,1/16/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$599.00,2014,AP,Accounts payable,779382,HOUSECALL
M001190,HON. MARKWAYNE MULLIN,2015Q1,EQUIPMENT,12-Mar,HOUSECALL,1/28/15,1/28/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$599.00,2014,AP,Accounts payable,779383,HOUSECALL
,LAW REVISION COUNSEL,2014Q2,EQUIPMENT,28-May,MORE DIRECT INC,2/6/14,2/6/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$599.00,FISCAL YEAR 2014,AP,Accounts payable,732359,MORE DIRECT INC
C001036,HON. LOIS CAPPS,2014Q4,EQUIPMENT,10-Dec,"MEAGHER, CHRISTOPHER M",12/3/14,12/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$599.95,2014,AP,Accounts payable,E0223644,"MEAGHER, CHRISTOPHER M"
M001158,HON. KENNY MARCHANT,2014Q3,EQUIPMENT,2-Sep,STAPLES INC,7/29/14,7/29/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$599.99,2014,AP,Accounts payable,E0189912,STAPLES INC
,OFFICE OF ATTENDING PHYSICIAN,2014Q1,EQUIPMENT,28-Mar,B & H PHOTO & ELECTRONICS CORP,1/28/14,1/28/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$599.99,FISCAL YEAR 2014,AP,Accounts payable,721868,B & H PHOTO & ELECTRONICS CORP
J000294,HON. HAKEEM S. JEFFRIES,2014Q2,EQUIPMENT,30-Apr,PC MALL GOV INC (PCMG),1/20/14,1/20/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$600.00,2014,AP,Accounts payable,E0146023,PC MALL GOV INC (PCMG)
W000810,HON. ROB WOODALL,2015Q1,EQUIPMENT,20-Feb,"CORBETT IV, FREDERICK M",12/19/14,12/19/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$604.29,2014,AP,Accounts payable,E0249045,"CORBETT IV, FREDERICK M"
P000593,HON. ED PERLMUTTER,2015Q1,EQUIPMENT,7-Jan,MORE DIRECT INC,9/4/14,9/4/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$607.52,2014,AP,Accounts payable,768497,MORE DIRECT INC
P000593,HON. ED PERLMUTTER,2014Q4,EQUIPMENT,29-Oct,MORE DIRECT INC,7/2/14,7/2/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$607.52,2014,AP,Accounts payable,758278,MORE DIRECT INC
F000010,HON. ENI F. H. FALEOMAVAEGA,2015Q1,EQUIPMENT,11-Feb,IMPACTOFFICE,2/6/14,2/6/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$610.00,2014,AP,Accounts payable,773862,IMPACTOFFICE
,NET EXP OF EQUIP,2014Q1,EQUIPMENT,10-Mar,DELL MARKETING LP,2/4/14,2/4/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$610.20,FISCAL YEAR 2014,AP,Accounts payable,717030,DELL MARKETING LP
P000588,HON. STEVAN PEARCE,2014Q3,EQUIPMENT,26-Aug,GEORGE W ALLEN COMPANY INC,8/3/14,8/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$614.00,2014,AP,Accounts payable,747825,GEORGE W ALLEN COMPANY INC
B000911,HON. CORRINE BROWN,2014Q3,EQUIPMENT,12-Aug,CDW GOVERNMENT INC. C/O ISM IN,4/18/14,4/18/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$624.99,2014,AP,Accounts payable,743439,CDW GOVERNMENT INC. C/O ISM IN
S001148,HON. MICHAEL K. SIMPSON,2014Q4,EQUIPMENT,2-Oct,GEORGE W ALLEN COMPANY INC,9/25/14,9/25/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$628.00,2014,AP,Accounts payable,753360,GEORGE W ALLEN COMPANY INC
S000018,HON. MATT SALMON,2015Q1,EQUIPMENT,13-Feb,HOUSECALL,1/16/15,1/16/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$628.95,2014,AP,Accounts payable,774217,HOUSECALL
,HOMELAND SECURITY,2015Q1,EQUIPMENT,5-Feb,BSL GEM LASER EXPRESS LLC,11/24/14,11/24/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.00,2014,AP,Accounts payable,773325,BSL GEM LASER EXPRESS LLC
W000815,HON. BRAD R. WENSTRUP,2014Q2,EQUIPMENT,18-Apr,MORE DIRECT INC,3/5/14,3/5/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.00,2014,AP,Accounts payable,726677,MORE DIRECT INC
P000605,HON. SCOTT PERRY,2014Q3,EQUIPMENT,12-Aug,GEORGE W ALLEN COMPANY INC,7/14/14,7/14/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.00,2014,AP,Accounts payable,743447,GEORGE W ALLEN COMPANY INC
B001274,HON. MO BROOKS,2015Q1,EQUIPMENT,9-Feb,VERIZON WIRELESS,1/20/15,1/20/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.99,2014,AP,Accounts payable,773618,VERIZON WIRELESS
B001275,HON. LARRY BUCSHON,2015Q1,EQUIPMENT,2-Mar,VERIZON WIRELESS,2/9/15,2/9/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.99,2014,AP,Accounts payable,778742,VERIZON WIRELESS
M001156,HON. PATRICK T. MCHENRY,2015Q1,EQUIPMENT,8-Jan,VERIZON WIRELESS,11/18/14,11/18/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.99,2014,AP,Accounts payable,768639,VERIZON WIRELESS
R000409,HON. DANA ROHRABACHER,2015Q1,EQUIPMENT,28-Jan,VERIZON WIRELESS,1/20/15,1/20/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.99,2014,AP,Accounts payable,772792,VERIZON WIRELESS
R000592,HON. TODD ROKITA,2014Q2,EQUIPMENT,27-Jun,VERIZON WIRELESS,6/11/14,6/11/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.99,2014,AP,Accounts payable,737602,VERIZON WIRELESS
B001250,HON. ROB BISHOP,2014Q3,EQUIPMENT,17-Sep,VERIZON WIRELESS,9/11/14,9/11/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.99,2014,AP,Accounts payable,752682,VERIZON WIRELESS
,SUPPLIES AND MATERIALS,2014Q3,EQUIPMENT,3-Sep,VERIZON WIRELESS,7/28/14,7/28/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$629.99,FISCAL YEAR 2014,AP,Accounts payable,748123,VERIZON WIRELESS
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,26-Nov,KNOWLEDGE INFORMATION SOLUTION INC,8/8/14,8/8/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$631.68,FISCAL YEAR 2014,AP,Accounts payable,763223,KNOWLEDGE INFORMATION SOLUTION INC
F000449,HON. JEFF FORTENBERRY,2015Q1,EQUIPMENT,20-Jan,CDW GOVERNMENT INC. C/O ISM IN,10/8/14,10/8/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$633.40,2014,AP,Accounts payable,772459,CDW GOVERNMENT INC. C/O ISM IN
,COMMITTEE ON ENERGY & COMMERCE,2014Q4,EQUIPMENT,20-Oct,"TORRES, TIM",9/10/14,9/10/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$633.44,2014,AP,Accounts payable,E0207153,"TORRES, TIM"
S000018,HON. MATT SALMON,2014Q3,EQUIPMENT,12-Aug,GEORGE W ALLEN COMPANY INC,8/1/14,8/1/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$638.00,2014,AP,Accounts payable,743421,GEORGE W ALLEN COMPANY INC
S001148,HON. MICHAEL K. SIMPSON,2014Q4,EQUIPMENT,14-Nov,GEORGE W ALLEN COMPANY INC,10/20/14,10/20/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$638.00,2014,AP,Accounts payable,758910,GEORGE W ALLEN COMPANY INC
C001061,HON. EMANUEL CLEAVER,2014Q4,EQUIPMENT,21-Nov,CDW GOVERNMENT INC. C/O ISM IN,10/14/14,10/14/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$640.55,2014,AP,Accounts payable,763052,CDW GOVERNMENT INC. C/O ISM IN
P000034,"HON. FRANK PALLONE, JR.",2014Q3,EQUIPMENT,21-Aug,CDW GOVERNMENT INC. C/O ISM IN,7/31/14,7/31/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$642.05,2014,AP,Accounts payable,747623,CDW GOVERNMENT INC. C/O ISM IN
,SUPPLIES AND MATERIALS,2014Q4,EQUIPMENT,16-Oct,MORE DIRECT INC,7/31/14,7/31/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$648.00,FISCAL YEAR 2014,AP,Accounts payable,755507,MORE DIRECT INC
A000367,HON. JUSTIN A. AMASH,2014Q3,EQUIPMENT,10-Sep,CDW GOVERNMENT INC. C/O ISM IN,8/22/14,8/22/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$648.37,2014,AP,Accounts payable,748419,CDW GOVERNMENT INC. C/O ISM IN
B001269,HON. LOU BARLETTA,2015Q1,EQUIPMENT,26-Jan,BSL GEM LASER EXPRESS LLC,12/30/14,12/30/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,772774,BSL GEM LASER EXPRESS LLC
B001286,HON. CHERI BUSTOS,2015Q1,EQUIPMENT,23-Jan,HOUSECALL,1/16/15,1/16/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,772509,HOUSECALL
G000377,HON. KAY GRANGER,2015Q1,EQUIPMENT,23-Jan,HOUSECALL,1/16/15,1/16/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,772511,HOUSECALL
K000375,HON. WILLIAM R. KEATING,2015Q1,EQUIPMENT,23-Jan,HOUSECALL,1/16/15,1/16/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,772512,HOUSECALL
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2015Q1,EQUIPMENT,31-Mar,HOUSECALL,1/16/15,1/16/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,784424,HOUSECALL
A000369,HON. MARK E. AMODEI,2014Q1,EQUIPMENT,24-Feb,HOUSECALL,1/31/14,1/31/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,715907,HOUSECALL
,HOUSE ADMINISTRATION,2014Q1,EQUIPMENT,31-Mar,HOUSECALL,3/27/14,3/27/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,722023,HOUSECALL
F000458,HON. STEPHEN LEE FINCHER,2014Q2,EQUIPMENT,3-Apr,HOUSECALL,3/26/14,3/26/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,722224,HOUSECALL
P000373,HON. JOSEPH R. PITTS,2014Q2,EQUIPMENT,14-Apr,HOUSECALL,4/10/14,4/10/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,722692,HOUSECALL
D000615,HON. JEFF DUNCAN,2014Q4,EQUIPMENT,8-Dec,HOUSECALL,12/5/14,12/5/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$649.00,2014,AP,Accounts payable,763649,HOUSECALL
D000621,HON. RON DESANTIS,2015Q1,EQUIPMENT,26-Feb,MORE DIRECT INC,1/9/15,1/9/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$650.19,2014,AP,Accounts payable,778676,MORE DIRECT INC
,SUPPLIES AND MATERIALS,2014Q1,EQUIPMENT,5-Mar,MORE DIRECT INC,1/16/14,1/16/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$650.71,FISCAL YEAR 2014,AP,Accounts payable,716408,MORE DIRECT INC
,FORD DC ENHANCE,2014Q1,EQUIPMENT,26-Feb,CDW GOVERNMENT INC. C/O ISM IN,2/10/14,2/10/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$653.99,FISCAL YEAR 2014,AP,Accounts payable,716064,CDW GOVERNMENT INC. C/O ISM IN
B000755,HON. KEVIN BRADY,2014Q2,EQUIPMENT,13-Jun,MORE DIRECT INC,4/14/14,4/14/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$654.00,2014,AP,Accounts payable,733219,MORE DIRECT INC
M000404,HON. JIM MCDERMOTT,2015Q1,EQUIPMENT,9-Feb,IMPACTOFFICE,5/7/14,5/7/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$655.00,2014,AP,Accounts payable,773729,IMPACTOFFICE
M000404,HON. JIM MCDERMOTT,2014Q2,EQUIPMENT,1-May,GEORGE W ALLEN COMPANY INC,4/25/14,4/25/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$655.00,2014,AP,Accounts payable,727328,GEORGE W ALLEN COMPANY INC
C001045,HON. ANDER CRENSHAW,2014Q3,EQUIPMENT,17-Jul,VERIZON WIRELESS,4/3/14,4/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$659.98,2014,AP,Accounts payable,739964,VERIZON WIRELESS
F000456,HON. JOHN FLEMING,2014Q4,EQUIPMENT,11-Dec,"MALONE,MARK E",12/3/14,12/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$661.99,2014,AP,Accounts payable,E0224102,"MALONE,MARK E"
B001257,HON. GUS M. BILIRAKIS,2015Q1,EQUIPMENT,18-Feb,LOCKHEED MARTIN DESKTOP SOLUTIONS INC,2/11/15,2/11/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$662.15,2014,AP,Accounts payable,775778,LOCKHEED MARTIN DESKTOP SOLUTIONS INC
C001096,HON. KEVIN CRAMER,2015Q1,EQUIPMENT,7-Jan,LOCKHEED MARTIN DESKTOP SOLUTIONS INC,12/30/14,12/30/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$662.17,2014,AP,Accounts payable,768511,LOCKHEED MARTIN DESKTOP SOLUTIONS INC
,OFFICE OF ATTENDING PHYSICIAN,2014Q2,EQUIPMENT,8-May,DELL MARKETING LP,2/12/14,2/12/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$664.20,FISCAL YEAR 2014,AP,Accounts payable,727705,DELL MARKETING LP
T000467,HON. GLENN THOMPSON,2015Q1,EQUIPMENT,8-Jan,IMPACTOFFICE,12/10/14,12/10/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$667.00,2014,AP,Accounts payable,768742,IMPACTOFFICE
B001251,HON. G.K. BUTTERFIELD,2015Q1,EQUIPMENT,9-Mar,IMPACTOFFICE,12/16/14,12/16/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$669.00,2014,AP,Accounts payable,E0253913,IMPACTOFFICE
M001166,HON. JERRY MCNERNEY,2015Q1,EQUIPMENT,9-Feb,IMPACTOFFICE,2/5/15,2/5/15,"COMPUTER HARDW PURCH LESS THAN $25,000",$669.00,2014,AP,Accounts payable,773853,IMPACTOFFICE
R000580,HON. PETER J. ROSKAM,2014Q3,EQUIPMENT,14-Jul,VERIZON WIRELESS,1/17/14,1/17/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$669.98,2013,AP,Accounts payable,738311,VERIZON WIRELESS
J000296,HON. DAVID W. JOLLY,2014Q4,EQUIPMENT,17-Oct,GEORGE W ALLEN COMPANY INC,10/3/14,10/3/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$670.00,2014,AP,Accounts payable,755582,GEORGE W ALLEN COMPANY INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,20-Nov,CDW GOVERNMENT INC. C/O ISM IN,4/14/14,4/14/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$671.99,FISCAL YEAR 2014,AP,Accounts payable,763014,CDW GOVERNMENT INC. C/O ISM IN
S000250,HON. PETE SESSIONS,2014Q2,EQUIPMENT,8-Apr,MORE DIRECT INC,1/24/14,1/24/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$674.21,2014,AP,Accounts payable,722356,MORE DIRECT INC
I000057,HON. STEVE ISRAEL,2014Q3,EQUIPMENT,24-Jul,DELL MARKETING LP,4/15/14,4/15/14,"COMPUTER HARDW PURCH LESS THAN $25,000",$674.70,2013,AP,Accounts payable,742451,DELL MARKETING LP
