BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
B001252,HON. JOHN BARROW,2014Q2,PRINTING AND REPRODUCTION,1-Apr,GEORGIA EAGLE MEDIA - WZBX-FM,2/13/14,2/14/14,ADVERTISEMENTS,$80.00,2014,AP,Accounts payable,E0133943,GEORGIA EAGLE MEDIA - WZBX-FM
B001270,HON. KAREN BASS,2014Q3,PRINTING AND REPRODUCTION,8-Sep,ACTION WITHOUT BORDERS,6/20/14,6/20/14,ADVERTISEMENTS,$80.00,2014,AP,Accounts payable,E0192408,ACTION WITHOUT BORDERS
S000510,HON. ADAM SMITH,2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-FACEBK,11/29/14,12/28/14,ADVERTISEMENTS,$80.91,2014,AP,Accounts payable,772401,CITI PCARD-FACEBK
R000592,HON. TODD ROKITA,2014Q1,PRINTING AND REPRODUCTION,21-Mar,CITI PCARD-CARROLL COUNTY COMET,1/29/14,2/28/14,ADVERTISEMENTS,$81.00,2014,AP,Accounts payable,721607,CITI PCARD-CARROLL COUNTY COMET
D000612,HON. JEFF DENHAM,2014Q3,PRINTING AND REPRODUCTION,1-Aug,"LANGDON, JORDAN A",6/30/14,6/30/14,ADVERTISEMENTS,$81.94,2014,AP,Accounts payable,E0180109,"LANGDON, JORDAN A"
C001090,HON. MATTHEW A. CARTWRIGHT,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-FACEBK,5/29/14,6/28/14,ADVERTISEMENTS,$83.96,2014,AP,Accounts payable,742465,CITI PCARD-FACEBK
B000287,HON. XAVIER BECARRA,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-FACEBK,7/29/14,8/28/14,ADVERTISEMENTS,$88.91,2014,AP,Accounts payable,752863,CITI PCARD-FACEBK
G000289,HON. BOB GOODLATTE,2014Q2,PRINTING AND REPRODUCTION,17-Apr,LYNCHBURG RADIO GROUP,3/5/14,3/10/14,ADVERTISEMENTS,$90.00,2014,AP,Accounts payable,E0142089,LYNCHBURG RADIO GROUP
G000289,HON. BOB GOODLATTE,2014Q2,PRINTING AND REPRODUCTION,17-Apr,LYNCHBURG RADIO GROUP,3/6/14,3/10/14,ADVERTISEMENTS,$90.00,2014,AP,Accounts payable,E0142091,LYNCHBURG RADIO GROUP
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,8-Aug,K-BEST FM RADIO GROUP,7/30/14,7/31/14,ADVERTISEMENTS,$90.00,2014,AP,Accounts payable,E0182773,K-BEST FM RADIO GROUP
M001163,HON. DORIS MATSUI,2014Q4,PRINTING AND REPRODUCTION,10-Dec,"DIETRICH, NATHAN",10/30/14,10/30/14,ADVERTISEMENTS,$90.00,2014,AP,Accounts payable,E0223601,"DIETRICH, NATHAN"
T000238,HON. MAC THORNBERRY,2014Q2,PRINTING AND REPRODUCTION,22-May,BORGER NEWS HERALD,4/1/14,4/2/14,ADVERTISEMENTS,$92.00,2014,AP,Accounts payable,E0155297,BORGER NEWS HERALD
T000238,HON. MAC THORNBERRY,2014Q2,PRINTING AND REPRODUCTION,20-Jun,BIG SPRING HERALD,4/2/14,4/2/14,ADVERTISEMENTS,$92.00,2014,AP,Accounts payable,E0166266,BIG SPRING HERALD
T000238,HON. MAC THORNBERRY,2014Q2,PRINTING AND REPRODUCTION,23-Jun,BORGER NEW-HERALD,5/20/14,5/20/14,ADVERTISEMENTS,$92.00,2014,AP,Accounts payable,E0165388,BORGER NEW-HERALD
N000187,HON. GLORIA NEGRETE MCLEOD,2014Q1,PRINTING AND REPRODUCTION,21-Feb,CITI PCARD-FACEBK,1/3/14,1/28/14,ADVERTISEMENTS,$92.93,2014,AP,Accounts payable,715879,CITI PCARD-FACEBK
B001284,HON. SUSAN W. BROOKS,2014Q3,PRINTING AND REPRODUCTION,5-Sep,EASTERN JR SR HIGH SCHOOL,7/4/14,7/4/14,ADVERTISEMENTS,$94.50,2014,AP,Accounts payable,E0191185,EASTERN JR SR HIGH SCHOOL
T000238,HON. MAC THORNBERRY,2014Q4,PRINTING AND REPRODUCTION,3-Oct,PAMPA NEWS,4/30/14,4/30/14,ADVERTISEMENTS,$96.00,2014,AP,Accounts payable,E0200491,PAMPA NEWS
S000510,HON. ADAM SMITH,2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-TWITTER ADVERTISING,11/29/14,12/28/14,ADVERTISEMENTS,$96.65,2014,AP,Accounts payable,772401,CITI PCARD-TWITTER ADVERTISING
E000288,HON. KEITH ELLISON,2014Q4,PRINTING AND REPRODUCTION,29-Oct,"LEINGANG, NICHOLAS N",10/27/14,10/27/14,ADVERTISEMENTS,$99.00,2014,AP,Accounts payable,E0209666,"LEINGANG, NICHOLAS N"
G000563,HON. BOB GIBBS,2014Q3,PRINTING AND REPRODUCTION,24-Aug,CITI PCARD-FACEBK,6/29/14,7/28/14,ADVERTISEMENTS,$99.42,2014,AP,Accounts payable,747662,CITI PCARD-FACEBK
M001185,HON. SEAN PATRICK MALONEY,2014Q1,PRINTING AND REPRODUCTION,21-Mar,CITI PCARD-FACEBK,1/29/14,2/28/14,ADVERTISEMENTS,$100.00,2014,AP,Accounts payable,721607,CITI PCARD-FACEBK
B001252,HON. JOHN BARROW,2014Q2,PRINTING AND REPRODUCTION,4-Apr,BROADCAST SOUTH,1/9/14,1/10/14,ADVERTISEMENTS,$100.00,2014,AP,Accounts payable,E0135822,BROADCAST SOUTH
M000087,HON. CAROLYN B. MALONEY,2014Q2,PRINTING AND REPRODUCTION,19-Jun,JOURNALISMJOBS.COM,6/4/14,6/4/14,ADVERTISEMENTS,$100.00,2014,AP,Accounts payable,E0165410,JOURNALISMJOBS.COM
N000182,HON. RANDY NEUGEBAUER,2014Q2,PRINTING AND REPRODUCTION,29-Apr,K-BEST FM RADIO GROUP,3/14/14,3/18/14,ADVERTISEMENTS,$100.00,2014,AP,Accounts payable,E0145255,K-BEST FM RADIO GROUP
C001048,HON. JOHN ABNEY CULBERSON,2014Q3,PRINTING AND REPRODUCTION,14-Aug,"GAHUN, JAMIE H",7/1/14,7/31/14,ADVERTISEMENTS,$100.00,2014,AP,Accounts payable,E0184686,"GAHUN, JAMIE H"
M001171,HON. DANIEL B. MAFFEI,2014Q1,PRINTING AND REPRODUCTION,21-Mar,CITI PCARD-FACEBK,1/29/14,2/28/14,ADVERTISEMENTS,$101.28,2014,AP,Accounts payable,721607,CITI PCARD-FACEBK
P000592,HON. TED POE,2014Q4,PRINTING AND REPRODUCTION,21-Oct,CITI PCARD-FACEBOOK,8/29/14,9/28/14,ADVERTISEMENTS,$101.39,2014,AP,Accounts payable,757962,CITI PCARD-FACEBOOK
H001053,HON. VICKY HARTZLER,2014Q2,PRINTING AND REPRODUCTION,8-May,"HUTKIN, ALEXANDER J",3/4/14,3/31/14,ADVERTISEMENTS,$105.00,2014,AP,Accounts payable,E0150080,"HUTKIN, ALEXANDER J"
J000290,HON. LYNN JENKINS,2014Q3,PRINTING AND REPRODUCTION,3-Sep,"BRANDT,THOMAS W",8/6/14,8/6/14,ADVERTISEMENTS,$105.37,2014,AP,Accounts payable,E0190727,"BRANDT,THOMAS W"
H001055,HON. JOSEPH J. HECK,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-FACEBK,7/29/14,8/28/14,ADVERTISEMENTS,$106.34,2014,AP,Accounts payable,752863,CITI PCARD-FACEBK
H001055,HON. JOSEPH J. HECK,2014Q4,PRINTING AND REPRODUCTION,21-Oct,CITI PCARD-FACEBK,8/29/14,9/28/14,ADVERTISEMENTS,$107.45,2014,AP,Accounts payable,757962,CITI PCARD-FACEBK
N000182,HON. RANDY NEUGEBAUER,2014Q2,PRINTING AND REPRODUCTION,9-Apr,KSNY-FM,3/17/14,3/19/14,ADVERTISEMENTS,$108.00,2014,AP,Accounts payable,E0138973,KSNY-FM
C001063,HON. HENRY CUELLAR,2014Q2,PRINTING AND REPRODUCTION,12-Jun,THE LA VERNIA NEWS,5/22/14,5/22/14,ADVERTISEMENTS,$108.30,2014,AP,Accounts payable,E0163014,THE LA VERNIA NEWS
C001063,HON. HENRY CUELLAR,2014Q3,PRINTING AND REPRODUCTION,24-Jul,THE LA VERNIA NEWS,6/19/14,6/19/14,ADVERTISEMENTS,$108.30,2014,AP,Accounts payable,E0177910,THE LA VERNIA NEWS
B001252,HON. JOHN BARROW,2014Q3,PRINTING AND REPRODUCTION,29-Sep,WMCD-FM,8/1/14,8/2/14,ADVERTISEMENTS,$110.00,2014,AP,Accounts payable,E0196545,WMCD-FM
B001252,HON. JOHN BARROW,2014Q3,PRINTING AND REPRODUCTION,29-Sep,WPMX,8/1/14,8/2/14,ADVERTISEMENTS,$110.00,2014,AP,Accounts payable,E0196546,WPMX
V000129,HON. DAVID G. VALADAO,2014Q2,PRINTING AND REPRODUCTION,21-Apr,CITI PCARD-FACEBK,3/1/14,3/28/14,ADVERTISEMENTS,$110.01,2014,AP,Accounts payable,726853,CITI PCARD-FACEBK
S000051,HON. MARK SANFORD,2014Q1,PRINTING AND REPRODUCTION,20-Mar,"KOHAN,JONATHAN A",2/3/14,2/3/14,ADVERTISEMENTS,$110.12,2014,AP,Accounts payable,E0130805,"KOHAN,JONATHAN A"
C001053,HON. TOM COLE,2014Q3,PRINTING AND REPRODUCTION,1-Aug,THE FREDERICK PRESS,7/31/14,7/31/14,ADVERTISEMENTS,$110.60,2014,AP,Accounts payable,E0180217,THE FREDERICK PRESS
L000563,HON. DANIEL LIPINSKI,2014Q2,PRINTING AND REPRODUCTION,16-Jun,22ND CENTURY MEDIA LLC,5/8/14,5/8/14,ADVERTISEMENTS,$112.50,2014,AP,Accounts payable,E0163681,22ND CENTURY MEDIA LLC
L000563,HON. DANIEL LIPINSKI,2014Q3,PRINTING AND REPRODUCTION,28-Aug,22ND CENTURY MEDIA LLC,7/31/14,7/31/14,ADVERTISEMENTS,$112.50,2014,AP,Accounts payable,E0189150,22ND CENTURY MEDIA LLC
R000592,HON. TODD ROKITA,2014Q1,PRINTING AND REPRODUCTION,21-Mar,CITI PCARD-KOKOMO PERSPECTIVE,1/29/14,2/28/14,ADVERTISEMENTS,$113.70,2014,AP,Accounts payable,721607,CITI PCARD-KOKOMO PERSPECTIVE
P000588,HON. STEVAN PEARCE,2015Q1,PRINTING AND REPRODUCTION,8-Jan,KDEM FM,12/8/14,12/12/14,ADVERTISEMENTS,$113.75,2014,AP,Accounts payable,E0231037,KDEM FM
B001251,HON. G.K. BUTTERFIELD,2015Q1,PRINTING AND REPRODUCTION,19-Feb,CITI PCARD-WILSON TIMES COMPANY,12/29/14,1/2/15,ADVERTISEMENTS,$114.71,2014,AP,Accounts payable,775819,CITI PCARD-WILSON TIMES COMPANY
H001055,HON. JOSEPH J. HECK,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-FACEBK,5/29/14,6/28/14,ADVERTISEMENTS,$115.54,2014,AP,Accounts payable,742465,CITI PCARD-FACEBK
V000129,HON. DAVID G. VALADAO,2014Q2,PRINTING AND REPRODUCTION,19-Jun,CITI PCARD-FACEBK,4/29/14,5/28/14,ADVERTISEMENTS,$115.86,2014,AP,Accounts payable,737272,CITI PCARD-FACEBK
C001061,HON. EMANUEL CLEAVER,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-FACEBK,7/29/14,8/28/14,ADVERTISEMENTS,$117.40,2014,AP,Accounts payable,752863,CITI PCARD-FACEBK
C001090,HON. MATTHEW A. CARTWRIGHT,2014Q3,PRINTING AND REPRODUCTION,24-Aug,CITI PCARD-FACEBK,6/29/14,7/28/14,ADVERTISEMENTS,$118.36,2014,AP,Accounts payable,747662,CITI PCARD-FACEBK
H001055,HON. JOSEPH J. HECK,2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-FACEBK,11/29/14,12/28/14,ADVERTISEMENTS,$119.26,2014,AP,Accounts payable,772401,CITI PCARD-FACEBK
B001252,HON. JOHN BARROW,2014Q2,PRINTING AND REPRODUCTION,1-Apr,STATE BROADCASTING CORP,2/14/14,2/15/14,ADVERTISEMENTS,$120.00,2014,AP,Accounts payable,E0133889,STATE BROADCASTING CORP
K000381,HON. DEREK KILMER,2014Q3,PRINTING AND REPRODUCTION,15-Jul,"SMITH,JONATHAN D",5/3/14,5/8/14,ADVERTISEMENTS,$120.11,2014,AP,Accounts payable,E0173582,"SMITH,JONATHAN D"
L000563,HON. DANIEL LIPINSKI,2014Q2,PRINTING AND REPRODUCTION,12-Jun,THE LABOR RECORD,5/8/14,5/8/14,ADVERTISEMENTS,$120.90,2014,AP,Accounts payable,E0161675,THE LABOR RECORD
C001053,HON. TOM COLE,2014Q3,PRINTING AND REPRODUCTION,31-Jul,MCCLAIN COUNTY PUBLISHING COMPANY INC,7/31/14,7/31/14,ADVERTISEMENTS,$121.00,2014,AP,Accounts payable,E0180222,MCCLAIN COUNTY PUBLISHING COMPANY INC
G000559,HON. JOHN GARAMENDI,2014Q1,PRINTING AND REPRODUCTION,21-Mar,CITI PCARD-DAILY REPUBLIC,1/29/14,2/28/14,ADVERTISEMENTS,$121.50,2014,AP,Accounts payable,721607,CITI PCARD-DAILY REPUBLIC
S000937,HON. STEVE STOCKMAN,2014Q3,PRINTING AND REPRODUCTION,24-Aug,CITI PCARD-FACEBOOK,6/29/14,7/28/14,ADVERTISEMENTS,$122.18,2014,AP,Accounts payable,747662,CITI PCARD-FACEBOOK
N000182,HON. RANDY NEUGEBAUER,2014Q2,PRINTING AND REPRODUCTION,10-Apr,CROSBY COUNTY NEWS,3/31/14,3/31/14,ADVERTISEMENTS,$122.85,2014,AP,Accounts payable,E0139727,CROSBY COUNTY NEWS
D000610,HON. THEODORE E. DEUTCH,2014Q2,PRINTING AND REPRODUCTION,21-Apr,CITI PCARD-TWITTER ADVERTISING,3/1/14,3/28/14,ADVERTISEMENTS,$123.35,2014,AP,Accounts payable,726853,CITI PCARD-TWITTER ADVERTISING
L000563,HON. DANIEL LIPINSKI,2014Q2,PRINTING AND REPRODUCTION,12-Jun,ENTERPRISE NEWSPAPERS INC,5/8/14,5/8/14,ADVERTISEMENTS,$124.00,2014,AP,Accounts payable,E0161677,ENTERPRISE NEWSPAPERS INC
B001283,HON. JIM BRIDENSTINE,2015Q1,PRINTING AND REPRODUCTION,19-Feb,CITI PCARD-FACEBOOK,12/29/14,1/2/15,ADVERTISEMENTS,$124.53,2014,AP,Accounts payable,775819,CITI PCARD-FACEBOOK
L000566,HON. ROBERT E. LATTA,2014Q3,PRINTING AND REPRODUCTION,29-Aug,THE SENTINEL-TRIBUNE,7/17/14,7/17/14,ADVERTISEMENTS,$125.00,2014,AP,Accounts payable,E0189412,THE SENTINEL-TRIBUNE
W000815,HON. BRAD R. WENSTRUP,2014Q2,PRINTING AND REPRODUCTION,29-Apr,"RITACCO II, PAUL A",3/29/14,4/1/14,ADVERTISEMENTS,$125.65,2014,AP,Accounts payable,E0144690,"RITACCO II, PAUL A"
R000597,HON. TOM RICE,2014Q2,PRINTING AND REPRODUCTION,14-May,THE DILLON HERALD,4/1/14,4/30/14,ADVERTISEMENTS,$128.80,2014,AP,Accounts payable,E0151947,THE DILLON HERALD
P000588,HON. STEVAN PEARCE,2015Q1,PRINTING AND REPRODUCTION,7-Jan,KSEL AM,12/8/14,12/17/14,ADVERTISEMENTS,$129.38,2014,AP,Accounts payable,E0231048,KSEL AM
J000290,HON. LYNN JENKINS,2014Q2,PRINTING AND REPRODUCTION,28-May,MORRIS COMMUNICATIONS,4/1/14,4/30/14,ADVERTISEMENTS,$130.00,2014,AP,Accounts payable,E0157042,MORRIS COMMUNICATIONS
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,18-Sep,LAKE COUNTRY RADIO KWKQ FM,8/1/14,8/6/14,ADVERTISEMENTS,$132.00,2014,AP,Accounts payable,E0196125,LAKE COUNTRY RADIO KWKQ FM
N000182,HON. RANDY NEUGEBAUER,2014Q2,PRINTING AND REPRODUCTION,9-Apr,THE LYNN COUNTY NEWS,3/27/14,3/27/14,ADVERTISEMENTS,$133.00,2014,AP,Accounts payable,E0139735,THE LYNN COUNTY NEWS
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,8-Aug,THE LYNN COUNTY NEWS,7/23/14,7/23/14,ADVERTISEMENTS,$133.00,2014,AP,Accounts payable,E0182770,THE LYNN COUNTY NEWS
R000597,HON. TOM RICE,2014Q2,PRINTING AND REPRODUCTION,20-May,CITI PCARD-NEWS AND PRESS INC,3/29/14,4/28/14,ADVERTISEMENTS,$134.25,2014,AP,Accounts payable,732083,CITI PCARD-NEWS AND PRESS INC
S000018,HON. MATT SALMON,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-FACEBOOK,5/29/14,6/28/14,ADVERTISEMENTS,$136.14,2014,AP,Accounts payable,742465,CITI PCARD-FACEBOOK
C001063,HON. HENRY CUELLAR,2014Q2,PRINTING AND REPRODUCTION,22-May,FIRESIDE21,5/5/14,5/5/14,ADVERTISEMENTS,$137.75,2014,AP,Accounts payable,E0155227,FIRESIDE21
B001252,HON. JOHN BARROW,2014Q3,PRINTING AND REPRODUCTION,25-Jul,VIDALIA COMMUNICATIONS INC,6/4/14,6/7/14,ADVERTISEMENTS,$138.00,2014,AP,Accounts payable,E0177948,VIDALIA COMMUNICATIONS INC
P000096,"HON. BILL PASCRELL, JR.",2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-FACEBK,7/29/14,8/28/14,ADVERTISEMENTS,$138.66,2014,AP,Accounts payable,752863,CITI PCARD-FACEBK
O000170,"HON. BETO O""ROURKE",2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-EL DIARIO DE EL PASO,11/29/14,12/28/14,ADVERTISEMENTS,$138.70,2014,AP,Accounts payable,772401,CITI PCARD-EL DIARIO DE EL PASO
,OFFICE OF GENERAL COUNSEL,2014Q4,PRINTING AND REPRODUCTION,29-Dec,JOBTHREAD INC,12/16/14,1/15/15,ADVERTISEMENTS,$139.00,FISCAL YEAR 2015,AP,Accounts payable,E0230129,JOBTHREAD INC
B001252,HON. JOHN BARROW,2014Q2,PRINTING AND REPRODUCTION,26-Jun,RADIO JONES LLC,5/27/14,5/31/14,ADVERTISEMENTS,$140.00,2014,AP,Accounts payable,E0168102,RADIO JONES LLC
,CLERK OF THE HOUSE,2014Q2,PRINTING AND REPRODUCTION,19-Jun,CITI PCARD-H NET HUMANITIES AND S,4/29/14,5/28/14,ADVERTISEMENTS,$140.00,FISCAL YEAR 2014,AP,Accounts payable,737272,CITI PCARD-H NET HUMANITIES AND S
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,8-Aug,FRIONA STAR,7/17/14,7/17/14,ADVERTISEMENTS,$141.75,2014,AP,Accounts payable,E0182780,FRIONA STAR
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,15-Aug,THE TEXAS SPUR,7/24/14,7/24/14,ADVERTISEMENTS,$141.75,2014,AP,Accounts payable,E0185396,THE TEXAS SPUR
H001055,HON. JOSEPH J. HECK,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-GOOGLE ADWS,7/29/14,8/28/14,ADVERTISEMENTS,$143.02,2014,AP,Accounts payable,752863,CITI PCARD-GOOGLE ADWS
L000580,HON. MICHELLE LUJAN GRISHAM,2014Q4,PRINTING AND REPRODUCTION,21-Oct,CITI PCARD-FACEBOOK,8/29/14,9/28/14,ADVERTISEMENTS,$143.29,2014,AP,Accounts payable,757962,CITI PCARD-FACEBOOK
D000622,HON. TAMMY DUCKWORTH,2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-GOOGLE ADWS,11/29/14,12/28/14,ADVERTISEMENTS,$143.91,2014,AP,Accounts payable,772401,CITI PCARD-GOOGLE ADWS
B001252,HON. JOHN BARROW,2014Q2,PRINTING AND REPRODUCTION,1-Apr,WPMX,2/11/14,2/14/14,ADVERTISEMENTS,$144.00,2014,AP,Accounts payable,E0133938,WPMX
B001252,HON. JOHN BARROW,2014Q2,PRINTING AND REPRODUCTION,1-Apr,WMCD-FM,2/11/14,2/14/14,ADVERTISEMENTS,$144.00,2014,AP,Accounts payable,E0133939,WMCD-FM
C001051,HON. JOHN R. CARTER,2014Q3,PRINTING AND REPRODUCTION,18-Sep,"PENA,NANCY E",8/31/14,8/31/14,ADVERTISEMENTS,$145.11,2014,AP,Accounts payable,E0196918,"PENA,NANCY E"
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,12-Aug,HEARST MEDIA,7/17/14,7/17/14,ADVERTISEMENTS,$145.13,2014,AP,Accounts payable,E0183317,HEARST MEDIA
F000451,HON. MICHAEL G. FITZPATRICK,2014Q4,PRINTING AND REPRODUCTION,31-Oct,"RITACCO II, PAUL A",9/1/14,9/30/14,ADVERTISEMENTS,$145.87,2014,AP,Accounts payable,E0210384,"RITACCO II, PAUL A"
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,2-Sep,THE ALBANY NEWS,7/17/14,7/17/14,ADVERTISEMENTS,$146.48,2014,AP,Accounts payable,E0190286,THE ALBANY NEWS
P000588,HON. STEVAN PEARCE,2015Q1,PRINTING AND REPRODUCTION,5-Jan,WP BROADCASTING - KRSY AM,12/8/14,12/17/14,ADVERTISEMENTS,$146.71,2014,AP,Accounts payable,E0231030,WP BROADCASTING - KRSY AM
C001063,HON. HENRY CUELLAR,2014Q2,PRINTING AND REPRODUCTION,13-May,LAREDO MORNING TIMES,3/29/14,3/29/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0151594,LAREDO MORNING TIMES
C001063,HON. HENRY CUELLAR,2014Q2,PRINTING AND REPRODUCTION,21-May,LAREDO MORNING TIMES,4/26/14,4/26/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0155223,LAREDO MORNING TIMES
C001063,HON. HENRY CUELLAR,2014Q2,PRINTING AND REPRODUCTION,12-Jun,LAREDO MORNING TIMES,5/31/14,5/31/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0163022,LAREDO MORNING TIMES
N000182,HON. RANDY NEUGEBAUER,2014Q2,PRINTING AND REPRODUCTION,17-Apr,THE NEW STAMFORD AMERICAN,3/19/14,3/19/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0142297,THE NEW STAMFORD AMERICAN
B001252,HON. JOHN BARROW,2014Q3,PRINTING AND REPRODUCTION,25-Jul,WMCD-FM,6/4/14,6/6/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0177945,WMCD-FM
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,15-Aug,PLAINVIEW KKYN-FM RADIO,7/29/14,7/31/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0185398,PLAINVIEW KKYN-FM RADIO
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,9-Sep,KBYG/KXCS RADIO,8/4/14,8/5/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0192547,KBYG/KXCS RADIO
R000592,HON. TODD ROKITA,2014Q3,PRINTING AND REPRODUCTION,24-Aug,KANKAKEE VALLEY PUBLISHING COMPANY,7/31/14,7/31/14,ADVERTISEMENTS,$150.00,2014,AP,Accounts payable,E0187764,KANKAKEE VALLEY PUBLISHING COMPANY
M001171,HON. DANIEL B. MAFFEI,2014Q1,PRINTING AND REPRODUCTION,21-Feb,CITI PCARD-FACEBK,1/3/14,1/28/14,ADVERTISEMENTS,$150.73,2014,AP,Accounts payable,715879,CITI PCARD-FACEBK
M001158,HON. KENNY MARCHANT,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-FACEBOOK,7/29/14,8/28/14,ADVERTISEMENTS,$152.95,2014,AP,Accounts payable,752863,CITI PCARD-FACEBOOK
W000800,HON. PETER WELCH,2014Q1,PRINTING AND REPRODUCTION,21-Feb,CITI PCARD-ADDISON INDEP/FREEDOM,1/3/14,1/28/14,ADVERTISEMENTS,$153.19,2014,AP,Accounts payable,715879,CITI PCARD-ADDISON INDEP/FREEDOM
N000002,HON. JERROLD NADLER,2014Q4,PRINTING AND REPRODUCTION,15-Oct,"GOTTHEIM, ROBERT",10/2/14,12/2/14,ADVERTISEMENTS,$155.00,2014,AP,Accounts payable,E0205376,"GOTTHEIM, ROBERT"
R000597,HON. TOM RICE,2014Q2,PRINTING AND REPRODUCTION,20-May,CITI PCARD-FACEBK,3/29/14,4/28/14,ADVERTISEMENTS,$155.97,2014,AP,Accounts payable,732083,CITI PCARD-FACEBK
H001055,HON. JOSEPH J. HECK,2014Q2,PRINTING AND REPRODUCTION,20-May,CITI PCARD-GOOGLE ADWS,3/29/14,4/28/14,ADVERTISEMENTS,$156.39,2014,AP,Accounts payable,732083,CITI PCARD-GOOGLE ADWS
W000815,HON. BRAD R. WENSTRUP,2014Q3,PRINTING AND REPRODUCTION,19-Aug,"RITACCO II, PAUL A",7/31/14,7/31/14,ADVERTISEMENTS,$156.91,2014,AP,Accounts payable,E0186100,"RITACCO II, PAUL A"
C001063,HON. HENRY CUELLAR,2014Q3,PRINTING AND REPRODUCTION,14-Aug,ZAPATA COUNTY NEWS,5/22/14,5/22/14,ADVERTISEMENTS,$157.50,2014,AP,Accounts payable,E0184510,ZAPATA COUNTY NEWS
C001063,HON. HENRY CUELLAR,2014Q3,PRINTING AND REPRODUCTION,15-Sep,ZAPATA COUNTY NEWS,6/26/14,6/26/14,ADVERTISEMENTS,$157.50,2014,AP,Accounts payable,E0195337,ZAPATA COUNTY NEWS
C001063,HON. HENRY CUELLAR,2014Q3,PRINTING AND REPRODUCTION,15-Sep,ZAPATA COUNTY NEWS,7/3/14,7/3/14,ADVERTISEMENTS,$157.50,2014,AP,Accounts payable,E0195338,ZAPATA COUNTY NEWS
C001063,HON. HENRY CUELLAR,2014Q3,PRINTING AND REPRODUCTION,15-Sep,ZAPATA COUNTY NEWS,7/17/14,7/17/14,ADVERTISEMENTS,$157.50,2014,AP,Accounts payable,E0195339,ZAPATA COUNTY NEWS
C001063,HON. HENRY CUELLAR,2014Q3,PRINTING AND REPRODUCTION,15-Sep,ZAPATA COUNTY NEWS,7/31/14,7/31/14,ADVERTISEMENTS,$157.50,2014,AP,Accounts payable,E0195341,ZAPATA COUNTY NEWS
N000182,HON. RANDY NEUGEBAUER,2014Q3,PRINTING AND REPRODUCTION,8-Aug,BLACKBURN MEDIA GROUP INC,7/25/14,7/25/14,ADVERTISEMENTS,$157.50,2014,AP,Accounts payable,E0182765,BLACKBURN MEDIA GROUP INC
K000380,HON. DANIEL T. KILDEE,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-FACEBK,5/29/14,6/28/14,ADVERTISEMENTS,$158.88,2014,AP,Accounts payable,742465,CITI PCARD-FACEBK
L000563,HON. DANIEL LIPINSKI,2014Q2,PRINTING AND REPRODUCTION,22-May,DESPLAINES VALLEY NEWS,5/1/14,5/1/14,ADVERTISEMENTS,$159.60,2014,AP,Accounts payable,E0154165,DESPLAINES VALLEY NEWS
L000563,HON. DANIEL LIPINSKI,2014Q2,PRINTING AND REPRODUCTION,2-Jun,DESPLAINES VALLEY NEWS,4/28/14,5/2/14,ADVERTISEMENTS,$159.60,2014,AP,Accounts payable,E0157818,DESPLAINES VALLEY NEWS
